timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558847543296,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847544300,0,HeapMemoryUsed,,1.230172552E9,,,true,,0,0,0,0,0,0,0
1558847544301,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847544301,0,ProcessCpuLoad,,0.08230222493838937,,,true,,0,0,0,0,0,0,0
1558847544302,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847544302,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847544302,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847544302,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847544303,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847545308,0,HeapMemoryUsed,,1.407127312E9,,,true,,0,0,0,0,0,0,0
1558847545309,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847545309,0,ProcessCpuLoad,,0.10037717372215844,,,true,,0,0,0,0,0,0,0
1558847545310,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847545310,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847545310,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847545310,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847545311,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847546315,0,HeapMemoryUsed,,4.89987688E8,,,true,,0,0,0,0,0,0,0
1558847546315,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847546316,0,ProcessCpuLoad,,0.10528915238808847,,,true,,0,0,0,0,0,0,0
1558847546316,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847546316,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558847546316,0,Scavenge CollectionTime,,19.0,,,true,,0,0,0,0,0,0,0
