timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558849533842,0,ProcessCpuLoad,,0.5115267910372379,,,true,,0,0,0,0,0,0,0
1558849533843,0,ThreadCount,,123.0,,,true,,0,0,0,0,0,0,0
1558849533844,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849533845,0,Scavenge CollectionTime,,7.0,,,true,,0,0,0,0,0,0,0
1558849533846,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849533846,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849534849,0,HeapMemoryUsed,,6.37712408E8,,,true,,0,0,0,0,0,0,0
1558849534850,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849534851,0,ProcessCpuLoad,,0.4986053968452294,,,true,,0,0,0,0,0,0,0
1558849534851,0,ThreadCount,,131.0,,,true,,0,0,0,0,0,0,0
1558849534852,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849534852,0,Scavenge CollectionTime,,5.0,,,true,,0,0,0,0,0,0,0
1558849534852,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849534853,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849535861,0,HeapMemoryUsed,,1.49168912E8,,,true,,0,0,0,0,0,0,0
1558849535862,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849535862,0,ProcessCpuLoad,,0.5104534362436546,,,true,,0,0,0,0,0,0,0
1558849535862,0,ThreadCount,,132.0,,,true,,0,0,0,0,0,0,0
1558849535863,0,Scavenge CollectionCount,,2.0,,,true,,0,0,0,0,0,0,0
1558849535863,0,Scavenge CollectionTime,,8.0,,,true,,0,0,0,0,0,0,0
1558849535940,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849535942,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849536944,0,HeapMemoryUsed,,3.28349264E8,,,true,,0,0,0,0,0,0,0
1558849536945,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849536945,0,ProcessCpuLoad,,0.5045664667031692,,,true,,0,0,0,0,0,0,0
1558849536945,0,ThreadCount,,132.0,,,true,,0,0,0,0,0,0,0
1558849536946,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849536946,0,Scavenge CollectionTime,,10.0,,,true,,0,0,0,0,0,0,0
1558849536947,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849536947,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849537952,0,HeapMemoryUsed,,3.60746488E8,,,true,,0,0,0,0,0,0,0
1558849537953,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849537954,0,ProcessCpuLoad,,0.4933713031814969,,,true,,0,0,0,0,0,0,0
1558849537954,0,ThreadCount,,145.0,,,true,,0,0,0,0,0,0,0
1558849537955,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849537955,0,Scavenge CollectionTime,,4.0,,,true,,0,0,0,0,0,0,0
1558849537956,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849537956,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849538960,0,HeapMemoryUsed,,3.80281936E8,,,true,,0,0,0,0,0,0,0
